customer_id,full_name,gender,city,occupation,province,date_of_birth,monthly_income_pkr,onboard_date,credit_score
C105290,Shahid Qureshi,M,Islamabad,Salaried - Private,Islamabad,1994-12-22,85100.0,2023-10-06,492.0
C106647,Maryam Raza,M,Sialkot,Self Employed,Punjab,1979-10-08,169600.0,17/02/2025,703.0
C109977,Ayesha Iqbal,M,Lahore,Salaried - Private,Punjab,1978-03-24,105100.0,2024-12-11,579.0
C111179,Zara Abbasi,F,Faisalabad,Freelancer,Punjab,1981-10-06,192100.0,04/11/2022,690.0
C105567,Imran Butt,M,karachi,Student,Sindh,1975-06-25,33100.0,02/01/2022,571.0
C102409,Rabia Hussain,F,Sialkot,Salaried - Private,Punjab,1977-11-12,82000.0,2022-10-03,
C102899,Sadia Durrani,F,Karachi,Salaried - Private,Sindh,1983-07-25,101200.0,15/10/2023,648.0
C102380,Hina Baloch,M,Islamabad,Student,Islamabad,1981-07-01,29800.0,2023-08-25,538.0
C101793,Usman Shaikh,F,Faisalabad,Student,Punjab,2007-02-09,18800.0,2023-08-20,530.0
C102991,Ayesha Abbasi,Male,DI Khan,Self Employed,Khyber Pakhtunkhwa,1993-07-09,119200.0,2024-08-12,591.0
C102825,Imran Chaudhry,M,Rawalpindi,Salaried - Private,Punjab,1995-09-07,76500.0,2024-12-04,808.0
C110427,Nida Chaudhry,M,Islamabad,Freelancer,Islamabad,1975-08-10,191200.0,2023-02-08,660.0
C103420,Komal Butt,F,Karachi,Salaried - Private,Sindh,1990-05-08,85100.0,2023-06-22,734.0
C108118,Fahad Chaudhry,M,Hyderabad,Salaried - Private,Sindh,1969-04-09,127600.0,2023-07-29,575.0
C103116,Bilal Baloch,F,Quetta,Self Employed,Balochistan,1991-02-05,120200.0,2025-04-08,578.0
C105453,Farah Butt,Male, Karachi ,Business Owner,Sindh,1976-11-01,209000.0,2022-11-14,527.0
C107455,Fahad Baloch,Female,peshawar,Salaried - Private,Khyber Pakhtunkhwa,1979-02-15,153700.0,2023-03-31,595.0
C107790,Rabia Abbasi,F,Rawalpindi,Salaried - Private,Punjab,1985-01-04,156500.0,2025-04-15,732.0
C106713,Imran Durrani,F,Karachi,Business Owner,Sindh,1995-09-08,171500.0,2022-01-11,643.0
C105202,Ayesha Ansari,F,peshawar,Salaried - Private,Khyber Pakhtunkhwa,2007-06-21,60500.0,2022-11-28,716.0
C110469,Kamran Abbasi,Female,Faisalabad,Salaried - Private,Punjab,1988-07-02,121600.0,2025-06-03,596.0
C102901,Adnan Ansari,M,Lahore,Self Employed,Punjab,1981-03-15,145900.0,28/11/2024,631.0
C110756,Fahad Qureshi,M,Karachi,Retired,Sindh,1989-03-16,48200.0,2025-06-11,702.0
C105227,Noman Malik,Female,Hyderabad,Self Employed,Sindh,1980-03-24,100600.0,2023-06-12,662.0
C110658,Adnan Khan,Male,DI Khan,Self Employed,Khyber Pakhtunkhwa,1967-05-11,217100.0,06/08/2024,572.0
C107292,Rabia Iqbal,F,Multan,Self Employed,Punjab,1987-01-27,119000.0,2025-10-17,608.0
C106882,Kamran Iqbal,M,Multan,Business Owner,Punjab,1989-02-04,176200.0,2024-09-19,676.0
C107131,Shahid Shaikh,M,Karachi,Salaried - Private,Sindh,1984-08-10,154800.0,2023-05-07,659.0
C108652,Ahmed Malik,Female,Peshawar,Self Employed,Khyber Pakhtunkhwa,2007-06-03,103400.0,2022-04-14,591.0
C101217,Kamran Shaikh,F,Lahore ,Salaried - Private,Punjab,1983-10-14,73800.0,16/11/2023,455.0
C102201,Zara Iqbal,M,Faisalabad,Salaried - Private,Punjab,1995-01-28,66900.0,2022-08-10,753.0
C103674,Adnan Abbasi,M,Sialkot,Salaried - Private,Punjab,1988-06-01,168500.0,2023-10-10,743.0
C111747,Komal Shaikh,M,Karachi ,Salaried - Private,Sindh,1993-02-25,171800.0,2022-09-10,431.0
C105517,Rabia Butt,Female,Sialkot,Student,Punjab,1971-07-28,46300.0,2024-02-10,563.0
C100695,Usman Ansari,F,Karachi,Salaried - Private,Sindh,1972-12-11,134000.0,2025-03-01,722.0
C108514,Sana Butt,M,Lahore,Salaried - Private,Punjab,1989-08-30,78400.0,2022-07-23,546.0
C108264,Sana Raza,M,Hyderabad,Self Employed,Sindh,1988-01-19,185300.0,2022-07-26,644.0
C108506,Maryam Gul,F,Islamabad,Salaried - Government,Islamabad,1989-06-28,135400.0,2022-10-23,757.0
C103786,Fahad Durrani,F,karachi,Salaried - Private,Sindh,1997-09-19,127500.0,01/11/2025,
C107726,Zara Qureshi,F,Islamabad,Self Employed,Islamabad,1984-05-09,78300.0,2023-11-21,684.0
C107286,Imran Malik,M,Multan,Salaried - Private,Punjab,1997-10-16,61800.0,2025-05-06,522.0
C106408,Komal Malik,M,Karachi,Business Owner,Sindh,1985-09-06,444000.0,22/08/2025,682.0
C111335,Farah Malik,Male,LHR,Salaried - Private,Punjab,1997-02-01,74000.0,2022-05-15,579.0
C100462,Kamran Baloch,M,Lahore ,Salaried - Government,Punjab,2006-06-16,90900.0,2024-05-27,669.0
C104070,Adnan Gul,F,Karachi,Salaried - Government,Sindh,2002-01-26,91400.0,2024-11-11,739.0
C103338,Sadia Khan,M,Karachi ,Business Owner,Sindh,1984-04-16,182200.0,19/03/2023,620.0
C110127,Farah Shaikh,M,Rawalpindi,Student,Punjab,1971-02-18,50800.0,2025-03-02,564.0
C110983,Usman Chaudhry,M,PESHAWAR,Salaried - Private,Khyber Pakhtunkhwa,2007-02-08,69500.0,2022-06-13,590.0
C100156,Farah Khan,M, Karachi ,Salaried - Government,Sindh,1997-03-16,221900.0,2022-11-08,602.0
C108567,Ayesha Gul,F,Lahore ,Salaried - Government,Punjab,1968-04-15,148500.0,04/02/2022,550.0
C111812,Farah Shaikh,Male,Lahore,Salaried - Private,Punjab,1984-01-02,118200.0,2022-04-22,675.0
C110607,Ayesha Khan,Male,LHR,Salaried - Private,Punjab,1966-08-22,72400.0,2022-11-16,784.0
C107830,Ahmed Ansari,F,Karachi,Salaried - Private,Sindh,1961-04-23,115400.0,2024-09-18,658.0
C100240,Hina Gul,Female,Peshawar,Salaried - Private,Khyber Pakhtunkhwa,1969-10-18,,2022-08-20,617.0
C102377,Bilal Durrani,M,karachi,Salaried - Private,Sindh,1981-01-08,91000.0,12/11/2023,601.0
C104967,Shahid Durrani,M,Islamabad,Student,Islamabad,1995-01-18,15200.0,2023-07-17,711.0
C100292,Farah Gul,M,Faisalabad,Student,Punjab,1977-09-01,19400.0,2023-09-02,703.0
C102575,Hina Abbasi,F,Dera Ismail khan,Salaried - Private,Khyber Pakhtunkhwa,1991-04-21,166700.0,18/05/2022,643.0
C101912,Sadia Shaikh,F,Lahore,Student,Punjab,1990-06-05,16500.0,2022-12-25,618.0
C104095,Kamran Malik,M,Karachi,Self Employed,Sindh,2001-08-22,159800.0,2025-08-26,778.0
C106005,Zara Hussain,M,Dera Ismail Khan,Self Employed,Khyber Pakhtunkhwa,1996-05-13,115200.0,2025-05-02,682.0
C103543,Noman Gul,F,Faisalabad,Business Owner,Punjab,1985-01-28,207900.0,2024-02-05,601.0
C101585,Zara Qureshi,M,PESHAWAR,Freelancer,Khyber Pakhtunkhwa,1991-06-08,,24/07/2022,623.0
C109005,Ayesha Malik,M,Peshawar,Salaried - Private,Khyber Pakhtunkhwa,1986-03-19,158200.0,05/05/2022,678.0
C108327,Fahad Butt,M,karachi,Retired,Sindh,1978-12-16,26900.0,24/09/2024,580.0
C105538,Komal Raza,M,Karachi,Student,Sindh,2000-05-03,15000.0,26/06/2023,491.0
C111248,Usman Butt,M,Faisalabad,Freelancer,Punjab,1991-08-13,113200.0,2024-07-29,606.0
C110694,Nida Abbasi,M,Faisalabad,Salaried - Private,Punjab,1999-06-18,94200.0,25/07/2024,731.0
C111229,Fahad Baloch,F,Quetta,Freelancer,Balochistan,2007-04-06,86100.0,2023-09-30,511.0
C110474,Hina Chaudhry,F,Dera Ismail Khan,Salaried - Private,Khyber Pakhtunkhwa,1999-11-01,74800.0,23/12/2022,704.0
C105010,Imran Raza,F,Karachi,Freelancer,Sindh,1987-09-09,135100.0,2022-02-13,787.0
C101205,Tariq Abbasi,Male,Sialkot,Salaried - Private,Punjab,1976-01-19,97900.0,2022-02-24,749.0
C101420,Kamran Abbasi,M,Karachi,Salaried - Government,Sindh,2001-10-08,77900.0,2024-07-25,667.0
C101376,Kamran Ansari,M,LHR,Business Owner,Punjab,1992-02-11,200500.0,2024-07-24,731.0
C100229,Bilal Shaikh,Male,Karachi,Self Employed,Sindh,1987-09-03,111300.0,2024-08-31,700.0
C102949,Komal Gul,M,Lahore,Salaried - Private,Punjab,1982-04-06,82500.0,2025-07-31,588.0
C107736,Farah Chaudhry,M,Peshawar,Self Employed,Khyber Pakhtunkhwa,1988-12-12,60800.0,2024-11-17,721.0
C107966,Adnan Abbasi,F,Karachi ,Student,Sindh,1983-01-28,15000.0,2023-05-07,588.0
C106421,Shahid Chaudhry,Male,Lahore,Student,Punjab,1976-01-13,54100.0,20/09/2025,623.0
C105962,Hina Iqbal,F,Karachi,Business Owner,Sindh,2007-06-30,72700.0,2022-02-11,537.0
C100264,Nida Baloch,M,Karachi,Student,Sindh,1981-04-17,18400.0,2024-12-27,568.0
C108527,Rabia Shaikh,Female,Faisalabad,Freelancer,Punjab,1976-10-31,127100.0,2022-03-26,727.0
C110083,Hina Qureshi,M,Lahore ,Student,Punjab,1985-01-07,55400.0,2022-04-18,774.0
C106878,Maryam Hussain,F,Lahore,Salaried - Government,Punjab,2000-05-26,71000.0,2022-12-19,608.0
C101722,Bilal Shaikh,F,Peshawar,Salaried - Private,Khyber Pakhtunkhwa,1971-03-11,183000.0,13/05/2025,758.0
C102633,Maryam Qureshi,M,Lahore,Salaried - Private,Punjab,1982-02-05,95000.0,03/09/2022,650.0
C111347,Hina Raza,F,Rawalpindi,Salaried - Private,Punjab,1977-06-13,172500.0,2025-01-15,719.0
C106393,Maryam Chaudhry,M,Lahore,Salaried - Private,Punjab,1990-01-09,112000.0,04/12/2024,681.0
C103177,Ayesha Malik,M,Rawalpindi,Salaried - Private,Punjab,1985-04-25,161000.0,10/06/2025,596.0
C101073,Sadia Hussain,Female,Lahore,Salaried - Government,Punjab,1992-02-04,44800.0,07/01/2022,583.0
C100997,Imran Qureshi,F,Karachi,Student,Sindh,1984-11-23,31000.0,2024-05-28,723.0
C111117,Hina Butt,M,DI Khan,Salaried - Private,Khyber Pakhtunkhwa,1980-11-08,64600.0,2023-04-21,611.0
C105361,Zara Baloch,Male,Sialkot,Salaried - Private,Punjab,1998-08-31,44800.0,2024-01-14,701.0
C109314,Fahad Baloch,F,Dera Ismail Khan,Student,Khyber Pakhtunkhwa,1972-04-27,39900.0,2023-11-21,665.0
C110717,Noman Butt,M,islamabad,Salaried - Private,Islamabad,1994-01-14,55000.0,2025-02-07,694.0
C107831,Ayesha Durrani,Male,Karachi,Student,Sindh,1991-02-14,20900.0,2024-04-21,774.0
C101354,Hina Baloch,M,Lahore,Salaried - Private,Punjab,2007-06-26,180300.0,16/03/2025,753.0
C100912,Hina Khan,F,islamabad,Self Employed,Islamabad,1989-01-18,116100.0,29/04/2024,515.0
C106781,Nida Raza,M,Multan,Salaried - Private,Punjab,1989-03-24,115500.0,25/06/2023,
C105399,Sana Abbasi,M,Lahore,Student,Punjab,1967-04-15,27500.0,2023-07-02,759.0
C109673,Ahmed Chaudhry,M,Quetta,Self Employed,Balochistan,1993-10-03,156600.0,2022-02-22,707.0
C101847,Farah Ansari,Male,Quetta,Business Owner,Balochistan,1970-06-30,447800.0,2025-11-14,663.0
C106737,Zara Iqbal,M,Karachi,Salaried - Private,Sindh,1972-05-12,79900.0,09/04/2023,719.0
C109372,Sadia Raza,F,Sialkot,Freelancer,Punjab,1979-01-19,,2023-07-08,403.0
C110494,Fahad Shaikh,F,Faisalabad,Salaried - Government,Punjab,1970-02-16,91400.0,2024-04-22,584.0
C105588,Fahad Qureshi,M,Karachi,Self Employed,Sindh,1977-05-25,86000.0,2022-07-19,574.0
C111059,Farah Iqbal,F,Karachi,Business Owner,Sindh,1989-07-22,169300.0,2024-05-08,593.0
C100993,Imran Shaikh,Female,Faisalabad,Salaried - Private,Punjab,1986-03-05,81600.0,2023-01-01,481.0
C102411,Tariq Qureshi,M,KARACHI,Freelancer,Sindh,1988-03-15,188300.0,2025-08-05,654.0
C108794,Bilal Iqbal,F,Lahore,Salaried - Private,Punjab,1988-08-26,104400.0,2024-03-13,718.0
C105751,Sana Shaikh,M,Multan,Business Owner,Punjab,1991-01-14,139700.0,04/04/2022,525.0
C100388,Adnan Ansari,M,Islamabad,Salaried - Government,Islamabad,1984-06-14,63100.0,2022-09-28,737.0
C103539,Komal Hussain,M,Rawalpindi,Freelancer,Punjab,2007-08-28,,29/12/2023,542.0
C108616,Nida Khan,M,Faisalabad,Salaried - Private,Punjab,1975-04-05,83900.0,2024-02-17,674.0
C102340,Usman Raza,Female,Lahore,Business Owner,Punjab,2007-05-01,45900.0,2023-02-09,661.0
C100649,Ayesha Butt,M,Karachi,Freelancer,Sindh,1991-05-09,205600.0,2023-04-18,705.0
C102582,Noman Gul,F, Karachi ,Salaried - Private,Sindh,1989-03-28,146400.0,14/10/2025,625.0
C101336,Farah Gul,F,Islamabad,Student,Islamabad,1990-07-30,30900.0,2025-04-28,617.0
C111808,Bilal Durrani,M,Faisalabad,Salaried - Government,Punjab,2007-12-12,47100.0,2025-08-09,468.0
C105586,Komal Malik,F,Islamabad,Freelancer,Islamabad,1982-09-25,177200.0,2024-08-20,647.0
C108269,Farah Butt,M,Hyderabad,Freelancer,Sindh,1997-08-16,263900.0,17/06/2024,497.0
C111260,Sadia Iqbal,M,Karachi,Self Employed,Sindh,1967-01-06,87500.0,2022-06-13,742.0
C100924,Nida Durrani,M,Karachi ,Business Owner,Sindh,1990-03-16,432000.0,2025-08-30,518.0
C111072,Imran Butt,M,Karachi,Salaried - Government,Sindh,1989-07-21,82500.0,2024-07-10,706.0
C110004,Nida Chaudhry,Male,Karachi,Salaried - Private,Sindh,1992-02-06,69100.0,2023-08-28,544.0
C107347,Ahmed Raza,M,Rawalpindi,Salaried - Private,Punjab,1989-07-17,93300.0,2025-11-08,532.0
C110748,Hina Khan,M,Lahore,Retired,Punjab,1984-05-27,74000.0,2025-10-21,632.0
C104301,Maryam Malik,M,Multan,Self Employed,Punjab,1991-06-25,74800.0,2023-06-15,598.0
C109200,Nida Iqbal,M,Lahore,Self Employed,Punjab,1985-01-27,143500.0,2022-05-28,692.0
C110475,Bilal Butt,M,Faisalabad,Freelancer,Punjab,1983-11-25,158300.0,2023-10-27,617.0
C108742,Ayesha Raza,M,Rawalpindi,Retired,Punjab,1985-01-04,56500.0,2022-02-17,558.0
C101623,Noman Hussain,Male,Islamabad,Salaried - Private,Islamabad,1982-10-30,118400.0,2022-02-23,704.0
C108598,Ahmed Malik,F,Karachi,Retired,Sindh,1968-09-28,96100.0,2023-02-05,665.0
C105518,Sana Qureshi,M,Lahore,Business Owner,Punjab,1992-04-01,205000.0,08/06/2025,693.0
C111946,Hina Hussain,M,Lahore ,Retired,Punjab,1967-11-15,98100.0,2024-06-23,676.0
C107330,Adnan Gul,Female,Faisalabad,Salaried - Private,Punjab,1987-03-08,85400.0,2024-09-09,617.0
C110393,Ayesha Iqbal,M,Islamabad,Self Employed,Islamabad,1981-01-02,188800.0,2025-04-14,662.0
C102617,Sana Baloch,M,Quetta,Business Owner,Balochistan,1970-10-22,244900.0,2024-09-25,659.0
C101651,Usman Baloch,M,Hyderabad,Student,Sindh,1972-05-28,20600.0,2023-09-29,682.0
C108196,Kamran Hussain,F,Karachi,Salaried - Private,Sindh,1978-10-05,92000.0,2022-10-09,703.0
C110367,Tariq Raza,M,Karachi,Student,Sindh,1983-09-08,,2022-05-28,674.0
C111816,Kamran Abbasi,F, Karachi ,Salaried - Private,Sindh,1984-12-30,79400.0,2025-06-06,557.0
C102189,Fahad Hussain,M,Karachi,Self Employed,Sindh,1973-10-17,74300.0,2025-05-09,643.0
C110920,Hina Gul,M,Quetta,Student,Balochistan,1988-01-11,42400.0,2024-07-20,579.0
C109401,Shahid Abbasi,F,Faisalabad,Business Owner,Punjab,1990-12-11,123900.0,2024-02-22,524.0
C107733,Rabia Gul,M,Hyderabad,Salaried - Private,Sindh,2007-08-27,62600.0,2025-01-12,681.0
C104502,Nida Shaikh,F,islamabad,Business Owner,Islamabad,1991-09-26,122100.0,09/05/2022,704.0
C102717,Rabia Iqbal,M,Karachi ,Salaried - Private,Sindh,1994-05-15,,2025-11-01,581.0
C110727,Adnan Shaikh,Female,Multan,Business Owner,Punjab,2003-08-06,325000.0,2022-11-09,
C110268,Sana Khan,F,Islamabad,Retired,Islamabad,1971-03-14,134000.0,2023-01-20,699.0
C109246,Maryam Ansari,M,Rawalpindi,Business Owner,Punjab,1972-05-29,509200.0,2023-01-14,574.0
C110426,Hina Butt,M,Sialkot,Business Owner,Punjab,1995-08-22,677800.0,2023-11-08,729.0
C109094,Rabia Malik,M,Lahore,Business Owner,Punjab,1984-06-27,340200.0,2022-06-11,635.0
C105573,Tariq Gul,F,Faisalabad,Salaried - Government,Punjab,1994-03-31,136500.0,2022-03-25,680.0
C103462,Tariq Ansari,M,Rawalpindi,Student,Punjab,1976-05-29,,2025-02-15,750.0
C106555,Usman Gul,M,Karachi,Salaried - Private,Sindh,1974-05-19,137900.0,2022-10-06,616.0
C101883,Usman Baloch,M,Karachi,Salaried - Private,Sindh,1981-09-28,117000.0,17/03/2024,621.0
C110808,Kamran Qureshi,M, Karachi ,Salaried - Private,Sindh,1986-03-18,117600.0,2025-10-31,731.0
C110696,Zara Khan,M,Islamabad,Self Employed,Islamabad,1998-11-27,78300.0,18/11/2025,639.0
C111963,Hina Abbasi,M,Quetta,Salaried - Private,Balochistan,1984-12-26,108200.0,2023-04-12,651.0
C100929,Ayesha Gul,M,Lahore,Business Owner,Punjab,1964-01-07,287100.0,2024-08-10,579.0
C101730,Komal Khan,M,Karachi,Business Owner,Sindh,1990-03-15,159200.0,20/05/2024,663.0
C109245,Farah Khan,M,peshawar,Salaried - Private,Khyber Pakhtunkhwa,2007-06-22,64900.0,2023-07-18,631.0
C108986,Adnan Ansari,F,Sialkot,Salaried - Government,Punjab,1974-01-19,65700.0,2023-01-18,767.0
C101845,Sana Raza,F,Islamabad,Salaried - Private,Islamabad,1968-05-31,172000.0,21/08/2024,645.0
C105545,Maryam Khan,M,LHR,Salaried - Private,Punjab,2001-11-18,135500.0,2024-10-09,737.0
C103402,Zara Malik,F,karachi,Salaried - Private,Sindh,1983-04-06,134100.0,08/11/2023,703.0
C108160,Sadia Durrani,F,Karachi,Business Owner,Sindh,1988-08-28,233600.0,09/02/2025,570.0
C102023,Imran Khan,M, Karachi ,Student,Sindh,2007-04-29,15000.0,2023-07-18,640.0
C111991,Komal Malik,Male,Dera Ismail khan,Salaried - Private,Khyber Pakhtunkhwa,1984-11-24,139900.0,2025-09-24,598.0
C106678,Imran Durrani,F,Lahore,Self Employed,Punjab,1986-03-09,118000.0,20/03/2022,751.0
C101373,Sana Gul,M,Multan,Business Owner,Punjab,1962-10-22,410900.0,23/11/2022,735.0
C105093,Farah Ansari,F,Lahore ,Retired,Punjab,1994-03-12,44000.0,2024-08-22,476.0
C107702,Noman Qureshi,M,Faisalabad,Salaried - Private,Punjab,1987-07-07,88500.0,2022-07-11,682.0
C100981,Sadia Raza,M,Lahore,Salaried - Private,Punjab,2000-08-06,196500.0,21/01/2023,768.0
C111834,Zara Gul,Female,Karachi,Business Owner,Sindh,1967-08-01,256200.0,2025-08-27,631.0
C110450,Nida Qureshi,F,Faisalabad,Business Owner,Punjab,1999-06-02,,01/09/2023,
C110985,Ahmed Ansari,Female,Dera Ismail Khan,Salaried - Government,Khyber Pakhtunkhwa,1995-08-19,37200.0,2023-07-25,742.0
C106977,Ahmed Khan,M,Karachi,Salaried - Government,Sindh,1985-07-31,91700.0,14/12/2022,691.0
C106038,Farah Khan,F,Lahore ,Student,Punjab,1988-09-20,16400.0,2022-09-30,688.0
C101393,Usman Qureshi,Male,Sialkot,Self Employed,Punjab,1988-10-20,100200.0,2025-01-13,677.0
C101548,Hina Qureshi,M,Quetta,Self Employed,Balochistan,1998-02-22,77700.0,2025-09-06,565.0
C108871,Tariq Baloch,F,D.I. Khan,Business Owner,Khyber Pakhtunkhwa,1999-05-28,245600.0,2025-11-19,698.0
C109139,Imran Hussain,M,Karachi,Student,Sindh,1998-08-19,26400.0,2024-09-10,570.0
C105023,Noman Qureshi,M,Islamabad,Retired,Islamabad,1987-08-05,49900.0,24/01/2025,626.0
C104178,Rabia Raza,M,Rawalpindi,Self Employed,Punjab,1969-11-03,77200.0,2025-11-25,695.0
C103375,Tariq Khan,F,Lahore,Student,Punjab,1994-03-01,27100.0,2024-12-08,733.0
C102852,Tariq Iqbal,M,Sialkot,Salaried - Government,Punjab,1982-06-08,133200.0,2023-05-11,643.0
C109239,Noman Qureshi,M,Lahore,Salaried - Private,Punjab,1979-10-30,146100.0,2025-08-07,599.0
C104057,Rabia Iqbal,F,Sialkot,Student,Punjab,1989-08-27,30400.0,2023-08-17,767.0
C106521,Sana Iqbal,M,Islamabad,Business Owner,Islamabad,1987-03-11,125300.0,13/11/2024,639.0
C102188,Rabia Malik,F,Karachi,Salaried - Private,Sindh,1992-04-03,117600.0,04/07/2023,685.0
C104923,Usman Butt,F,Hyderabad,Salaried - Government,Sindh,1977-08-21,128600.0,04/02/2023,569.0
C107424,Ahmed Chaudhry,M,Lahore,Self Employed,Punjab,1997-02-10,85700.0,07/10/2024,681.0
C102226,Kamran Malik,Female,Quetta,Salaried - Government,Balochistan,2007-05-12,114800.0,2022-11-17,548.0
C101431,Sana Hussain,M,Karachi,Salaried - Private,Sindh,1994-04-14,91000.0,2023-11-19,667.0
C106341,Rabia Raza,M,Peshawar,Salaried - Government,Khyber Pakhtunkhwa,1996-11-09,68600.0,2023-12-17,668.0
C101622,Usman Abbasi,F,DI Khan,Salaried - Private,Khyber Pakhtunkhwa,2004-05-03,58000.0,23/09/2024,645.0
C108606,Usman Abbasi,M,Lahore ,Self Employed,Punjab,1989-09-04,147900.0,2023-06-21,741.0
C111033,Sadia Abbasi,F,Multan,Salaried - Private,Punjab,1987-11-29,,2022-08-27,739.0
C107172,Tariq Iqbal,M,Rawalpindi,Business Owner,Punjab,2001-06-02,155200.0,2023-05-14,552.0
C101569,Ayesha Baloch,M,Islamabad,Salaried - Private,Islamabad,1988-08-26,75300.0,2025-06-20,476.0
C101424,Rabia Shaikh,Male,DI Khan,Self Employed,Khyber Pakhtunkhwa,1998-01-01,99100.0,2023-09-03,
C101614,Imran Ansari,Female,Karachi,Salaried - Government,Sindh,1987-08-02,132400.0,2025-04-27,652.0
C101085,Kamran Butt,F,Islamabad,Retired,Islamabad,1982-11-23,36400.0,22/09/2024,547.0
C106676,Adnan Iqbal,M,karachi,Business Owner,Sindh,1972-03-16,423300.0,2023-03-09,692.0
C111114,Ahmed Durrani,M,ISB,Business Owner,Islamabad,1987-08-08,188000.0,26/08/2024,812.0
C102921,Sana Baloch,F,Rawalpindi,Salaried - Private,Punjab,2005-11-12,160400.0,28/08/2024,695.0
C109746,Zara Abbasi,F,LHR,Self Employed,Punjab,2003-01-16,135500.0,03/09/2023,761.0
C108942,Adnan Raza,M,Karachi,Business Owner,Sindh,1987-01-28,329700.0,2024-03-03,848.0
C102434,Bilal Baloch,Male,Faisalabad,Salaried - Private,Punjab,2007-02-05,52000.0,2022-03-23,676.0
C104507,Shahid Raza,M,Dera Ismail Khan,Business Owner,Khyber Pakhtunkhwa,1988-10-03,416500.0,2025-05-06,734.0
C100844,Zara Abbasi,M,Multan,Student,Punjab,1987-12-03,,2022-05-20,650.0
C106816,Fahad Hussain,M,Lahore,Salaried - Government,Punjab,1986-11-19,63500.0,2024-11-05,673.0
C100043,Ahmed Malik,F,Faisalabad,Salaried - Private,Punjab,1992-12-13,76100.0,2023-05-26,712.0
C100953,Noman Iqbal,M,Karachi,Salaried - Private,Sindh,1971-02-11,66400.0,2023-09-10,599.0
C106291,Kamran Raza,F,Peshawar,Salaried - Private,Khyber Pakhtunkhwa,1987-05-11,,27/03/2025,718.0
C105927,Tariq Hussain,M,Lahore,Salaried - Private,Punjab,1978-03-26,43200.0,22/07/2022,630.0
C100960,Nida Durrani,Female,Quetta,Retired,Balochistan,1984-04-02,61400.0,2025-10-14,598.0
C111071,Sana Baloch,Male,Rawalpindi,Salaried - Government,Punjab,1978-10-23,149000.0,2023-05-15,642.0
C110849,Ayesha Khan,M,Faisalabad,Salaried - Private,Punjab,1990-12-22,49800.0,2023-05-12,734.0
C107591,Farah Hussain,M,ISB,Salaried - Private,Islamabad,1984-07-08,193100.0,2024-08-06,589.0
C109660,Sana Qureshi,M,Lahore,Salaried - Private,Punjab,1990-09-07,70000.0,05/11/2022,638.0
C101011,Ayesha Baloch,M,Karachi,Retired,Sindh,1995-06-14,,2022-11-12,687.0
C111619,Komal Khan,F,Hyderabad,Salaried - Private,Sindh,1990-11-18,69700.0,2023-07-06,677.0
C108751,Fahad Iqbal,F,Lahore,Salaried - Private,Punjab,1989-05-08,110600.0,2025-11-22,767.0
C103989,Kamran Shaikh,F,karachi,Salaried - Government,Sindh,1976-10-11,116800.0,2025-02-25,678.0
C107197,Nida Abbasi,F,Lahore ,Self Employed,Punjab,1992-04-28,176800.0,2025-04-15,636.0
C101243,Noman Durrani,F,Rawalpindi,Student,Punjab,2001-12-26,15000.0,2022-07-26,634.0
C101825,Noman Butt,F,Hyderabad,Business Owner,Sindh,1985-06-14,114100.0,19/11/2022,698.0
C108732,Komal Malik,F,Rawalpindi,Student,Punjab,1992-05-25,37500.0,2023-07-03,590.0
C105843,Nida Abbasi,Male,Hyderabad,Freelancer,Sindh,1970-07-29,239900.0,11/04/2024,698.0
C104991,Ahmed Baloch,Male,Lahore,Salaried - Government,Punjab,1992-01-09,,2025-07-17,625.0
C108868,Usman Durrani,Male,Rawalpindi,Salaried - Private,Punjab,1982-06-16,107600.0,2022-09-25,539.0
C101196,Imran Iqbal,M,Rawalpindi,Business Owner,Punjab,1988-12-31,176600.0,2025-07-07,574.0
C102120,Ayesha Ansari,F,Karachi,Salaried - Private,Sindh,1999-08-04,,2023-03-06,688.0
C101006,Komal Ansari,F,Hyderabad,Salaried - Private,Sindh,1988-11-12,224400.0,11/02/2024,544.0
C107505,Kamran Qureshi,M,LHR,Salaried - Private,Punjab,2005-12-16,111700.0,2025-09-03,536.0
C106302,Nida Abbasi,F,PESHAWAR,Salaried - Private,Khyber Pakhtunkhwa,1993-01-10,130500.0,17/06/2024,658.0
C106466,Ahmed Chaudhry,M,Multan,Salaried - Private,Punjab,1980-09-14,,2022-04-05,574.0
C110746,Sana Khan,F,Karachi,Self Employed,Sindh,2002-05-02,82200.0,15/11/2022,499.0
