account_id,customer_id,account_type,branch_id,open_date,current_balance_pkr,status,balance_flagged_negative
A510637,C106827,Savings,BR1020,2025-11-05,568956.42,ACTIVE,False
A510638,C106827,Savings,BR1033,2025-03-16,152272.01,ACTIVE,False
A510639,C106828,Savings,BR1024,2024-03-09,82780.78,DORMANT,False
A510640,C106828,Savings,BR1036,2025-04-05,293623.17,ACTIVE,False
A510641,C106829,Savings,BR1010,2023-12-09,101895.51,ACTIVE,False
A510642,C106830,Savings,BR1031,2023-10-28,220262.28,ACTIVE,False
A510643,C106830,Current,BR1033,2023-05-15,251281.06,CLOSED,False
A510644,C106831,Savings,BR1021,2023-01-25,26338.65,ACTIVE,False
A510645,C106831,Savings,BR1003,2023-11-13,168583.15,ACTIVE,False
A510646,C106831,Savings,BR1030,2023-02-17,43790.48,ACTIVE,False
A510647,C106832,Current,BR1007,2026-05-11,610217.46,DORMANT,False
A510648,C106833,Savings,BR1022,2025-11-13,652843.67,DORMANT,False
A510649,C106834,Term Deposit,BR1015,2025-03-20,1183956.09,ACTIVE,False
A510650,C106835,Current,BR1019,2026-03-11,683412.45,DORMANT,False
A510651,C106836,Current,BR1003,2025-10-24,388126.63,ACTIVE,False
A510652,C106836,Savings,BR1012,2025-09-02,335515.79,ACTIVE,False
A510653,C106836,Savings,BR1001,2025-08-29,132962.21,CLOSED,False
A510654,C106837,Savings,BR1027,2025-12-11,118211.26,ACTIVE,False
A510655,C106838,Savings,BR1006,2024-08-08,159113.9,ACTIVE,False
A510656,C106838,Savings,BR1027,2025-03-15,11321.86,ACTIVE,False
A510657,C106839,Savings,BR1034,2023-10-06,106094.67,CLOSED,False
A510658,C106840,Savings,BR1020,2023-04-08,292473.81,ACTIVE,False
A510659,C106840,Savings,BR1029,2022-09-15,154251.88,ACTIVE,False
A510660,C106841,Savings,BR1003,2024-10-29,70694.04,ACTIVE,False
A510661,C106841,Current,BR1032,2024-07-13,442846.01,ACTIVE,False
A510662,C106841,Savings,BR1027,2024-08-25,115336.27,ACTIVE,False
A510663,C106842,Savings,BR1021,2026-04-13,70424.22,ACTIVE,False
A510664,C106842,Savings,BR1014,2025-12-28,225970.31,DORMANT,False
A510665,C106843,Savings,BR1009,2022-09-27,107830.0,ACTIVE,False
A510666,C106843,Savings,BR1028,2023-02-05,141561.55,DORMANT,False
A510667,C106844,Current,BR1029,2025-01-23,1067546.14,ACTIVE,False
A510668,C106844,Savings,BR1035,2024-10-31,373204.27,ACTIVE,False
A510669,C106845,Term Deposit,BR1029,2024-02-22,2172529.97,ACTIVE,False
A510670,C106845,Current,BR1011,2024-10-15,463179.88,DORMANT,False
A510671,C106846,Term Deposit,BR1020,2025-03-28,4314750.99,ACTIVE,False
A510672,C106847,Term Deposit,BR1023,2025-02-26,740556.64,ACTIVE,False
A510673,C106848,Savings,BR1035,2024-04-29,39429.02,ACTIVE,False
A510674,C106848,Savings,BR1035,2024-12-02,211691.05,ACTIVE,False
A510675,C106849,Current,BR1034,2024-06-13,657462.99,DORMANT,False
A510676,C106849,Savings,BR1023,2024-08-28,537783.22,CLOSED,False
A510677,C106850,Savings,BR1033,2025-02-25,785954.84,ACTIVE,False
A510678,C106850,Current,BR1035,2025-08-30,561431.77,ACTIVE,False
A510679,C106850,Current,BR1027,2025-03-19,178489.41,CLOSED,False
A510680,C106851,Savings,BR1004,2022-12-25,163160.78,ACTIVE,False
A510681,C106851,Current,BR1030,2023-03-25,780892.67,ACTIVE,False
A510682,C106852,Savings,BR1004,2025-11-10,146308.68,ACTIVE,False
A510683,C106853,Savings,BR1007,2024-07-07,100186.34,ACTIVE,False
A510684,C106853,Savings,BR1005,2024-10-18,537059.76,ACTIVE,False
A510685,C106854,Current,BR1033,2024-02-13,224259.32,ACTIVE,False
A510686,C106855,Current,BR1024,2025-10-11,178794.33,ACTIVE,False
A510687,C106855,Savings,BR1014,2026-01-23,81570.06,ACTIVE,False
A510688,C106856,Current,BR1030,2025-12-17,150571.44,ACTIVE,False
A510689,C106856,Savings,BR1032,2025-07-26,368918.57,ACTIVE,False
A510690,C106857,Current,BR1019,2023-01-06,112434.76,DORMANT,False
A510691,C106857,Current,BR1013,2022-11-16,318722.51,ACTIVE,False
A510692,C106857,Savings,BR1025,2023-02-05,248116.96,ACTIVE,False
A510693,C106858,Term Deposit,BR1028,2023-03-09,421119.38,ACTIVE,False
A510694,C106859,Current,BR1032,2026-05-01,146592.05,DORMANT,False
A510695,C106860,Current,BR1010,2024-08-21,171914.78,CLOSED,False
A510696,C106860,Current,BR1007,2023-10-28,224232.34,ACTIVE,False
A510697,C106861,Savings,BR1034,2026-05-25,203240.15,ACTIVE,False
A510698,C106861,Current,BR1002,2025-11-23,78407.75,ACTIVE,False
A510699,C106862,Savings,BR1027,2025-08-11,206670.42,ACTIVE,False
A510700,C106863,Savings,BR1030,2023-04-16,35395.25,ACTIVE,False
A510701,C106863,Savings,BR1008,2022-09-05,1494594.18,ACTIVE,False
A510702,C106864,Savings,BR1024,2025-04-25,301902.9,DORMANT,False
A510703,C106864,Current,BR1024,2024-09-10,184229.74,ACTIVE,False
A510704,C106865,Savings,BR1005,2024-11-29,114751.49,ACTIVE,False
A510705,C106866,Current,BR1009,2022-06-28,243331.84,ACTIVE,False
A510706,C106866,Savings,BR1002,2023-01-25,108195.33,ACTIVE,False
A510707,C106867,Current,BR1013,2023-07-06,118171.32,ACTIVE,False
A510708,C106867,Current,BR1022,2024-04-23,150058.7,ACTIVE,False
A510709,C106867,Savings,BR1034,2023-11-14,190532.56,ACTIVE,False
A510710,C106868,Savings,BR1022,2024-01-16,134365.25,DORMANT,False
A510711,C106869,Savings,BR1023,2025-04-27,382116.5,ACTIVE,False
A510712,C106869,Savings,BR1020,2025-02-23,13592.83,ACTIVE,False
A510713,C106870,Savings,BR1021,2025-02-11,173751.83,ACTIVE,False
A510714,C106870,Savings,BR1009,2024-12-10,100820.07,ACTIVE,False
A510715,C106870,Savings,BR1008,2025-11-24,352360.57,ACTIVE,False
A510716,C106871,Savings,BR1005,2022-12-04,594781.38,ACTIVE,False
A510717,C106872,Current,BR1018,2023-04-26,196507.07,ACTIVE,False
A510718,C106873,Savings,BR1019,2023-08-31,422123.9,ACTIVE,False
A510719,C106874,Current,BR1005,2023-01-25,892364.84,ACTIVE,False
A510720,C106875,Savings,BR1007,2026-04-12,192437.49,ACTIVE,False
A510721,C106875,Current,BR1021,2026-06-16,150433.32,ACTIVE,False
A510722,C106876,Term Deposit,BR1035,2025-06-04,1912172.99,ACTIVE,False
A510723,C106877,Savings,BR1035,2022-06-06,181572.25,CLOSED,False
A510724,C106878,Savings,BR1033,2023-01-04,105018.22,ACTIVE,False
A510725,C106878,Current,BR1025,2023-05-21,2303580.11,DORMANT,False
A510726,C106879,Savings,BR1008,2023-02-25,285319.63,DORMANT,False
A510727,C106879,Savings,BR1032,2024-01-07,,ACTIVE,True
A510728,C106880,Current,BR1017,2023-04-26,463934.46,DORMANT,False
A510729,C106881,Savings,BR1035,2023-05-21,171294.47,DORMANT,False
A510730,C106881,Savings,BR1014,2022-11-07,514161.49,ACTIVE,False
A510731,C106882,Savings,BR1024,2024-10-17,339239.13,ACTIVE,False
A510732,C106883,Savings,BR1015,2025-07-03,735268.83,ACTIVE,False
A510733,C106883,Savings,BR1028,2025-10-16,264415.87,ACTIVE,False
A510734,C106884,Current,BR1010,2024-10-31,506171.21,ACTIVE,False
A510735,C106884,Savings,BR1022,2024-09-22,358189.25,ACTIVE,False
A510736,C106885,Term Deposit,BR1030,2025-04-27,314633.81,ACTIVE,False
A510737,C106885,Savings,BR1028,2025-10-06,68652.95,ACTIVE,False
A510738,C106886,Savings,BR1027,2022-05-14,33421.31,ACTIVE,False
A510739,C106887,Savings,BR1029,2023-01-30,75135.97,ACTIVE,False
A510740,C106888,Current,BR1010,2024-08-04,131531.64,ACTIVE,False
A510741,C106888,Savings,BR1029,2024-07-19,1279092.08,ACTIVE,False
A510742,C106889,Savings,BR1035,2024-08-07,161633.6,ACTIVE,False
A510743,C106890,Current,BR1022,2022-11-11,497619.29,ACTIVE,False
A510744,C106891,Savings,BR1020,2025-09-01,128024.68,ACTIVE,False
A510745,C106891,Term Deposit,BR1020,2024-11-25,617157.92,ACTIVE,False
A510746,C106892,Term Deposit,BR1001,2025-10-10,1833180.24,ACTIVE,False
A510747,C106892,Savings,BR1017,2025-09-22,316486.48,ACTIVE,False
A510748,C106893,Term Deposit,BR1006,2025-08-16,905327.96,ACTIVE,False
A510749,C106894,Current,BR1015,2025-12-14,162270.53,ACTIVE,False
A510750,C106895,Savings,BR1005,2025-09-02,210105.39,ACTIVE,False
A510751,C106896,Savings,BR1016,2025-08-28,334267.72,ACTIVE,False
A510752,C106897,Savings,BR1012,2024-06-18,141810.25,ACTIVE,False
A510753,C106897,Current,BR1035,2024-08-18,113011.79,ACTIVE,False
A510754,C106898,Savings,BR1006,2025-07-01,290148.09,ACTIVE,False
A510755,C106898,Term Deposit,BR1011,2025-06-11,1322884.86,ACTIVE,False
A510756,C106899,Current,BR1011,2022-07-15,469854.07,ACTIVE,False
A510757,C106899,Savings,BR1014,2022-09-08,440514.94,ACTIVE,False
A510758,C106900,Term Deposit,BR1021,2023-05-08,679239.53,ACTIVE,False
A510759,C106900,Savings,BR1009,2023-03-04,327171.34,ACTIVE,False
A510760,C106901,Current,BR1015,2024-07-29,46538.33,DORMANT,False
A510761,C106902,Savings,BR1019,2022-08-09,39530.07,DORMANT,False
A510762,C106902,Savings,BR1024,2022-11-25,86785.21,ACTIVE,False
A510763,C106903,Savings,BR1028,2024-06-20,948124.28,ACTIVE,False
A510764,C106904,Savings,BR1032,2024-08-15,456625.44,CLOSED,False
A510765,C106904,Term Deposit,BR1007,2024-09-04,182886.48,ACTIVE,False
A510766,C106905,Current,BR1006,2023-12-07,2225617.62,ACTIVE,False
A510767,C106906,Savings,BR1006,2025-03-08,131734.06,ACTIVE,False
A510768,C106906,Savings,BR1022,2024-12-07,328137.77,ACTIVE,False
A510769,C106907,Current,BR1011,2023-07-19,98039.55,ACTIVE,False
A510770,C106907,Savings,BR1021,2024-03-13,31601.74,ACTIVE,False
A510771,C106907,Current,BR1001,2023-12-05,1415906.29,CLOSED,False
A510772,C106908,Savings,BR1020,2026-01-07,300572.16,ACTIVE,False
A510773,C106908,Savings,BR1027,2026-03-03,206941.81,ACTIVE,False
A510774,C106909,Current,BR1025,2023-02-19,97434.19,ACTIVE,False
A510775,C106909,Term Deposit,BR1032,2022-12-31,137087.18,CLOSED,False
A510776,C106910,Savings,BR1012,2023-07-04,160595.72,ACTIVE,False
A510777,C106911,Savings,BR1016,2026-05-11,280305.05,ACTIVE,False
A510778,C106911,Savings,BR1009,2026-01-07,314617.5,ACTIVE,False
A510779,C106912,Savings,BR1012,2025-10-06,397777.37,ACTIVE,False
A510780,C106913,Current,BR1007,2026-04-04,429703.02,ACTIVE,False
A510781,C106914,Current,BR1010,2022-08-20,458483.17,ACTIVE,False
A510782,C106914,Term Deposit,BR1009,2022-06-28,1047005.74,ACTIVE,False
A510783,C106915,Current,BR1016,2024-07-02,385774.82,ACTIVE,False
A510784,C106916,Savings,BR1017,2023-10-01,229882.18,ACTIVE,False
A510785,C106917,Savings,BR1011,2022-10-01,304701.18,ACTIVE,False
A510786,C106917,Savings,BR1018,2022-07-09,658365.37,ACTIVE,False
A510787,C106918,Savings,BR1003,2024-05-20,261005.96,ACTIVE,False
A510788,C106918,Savings,BR1031,2024-03-24,166534.23,ACTIVE,False
A510789,C106919,Current,BR1032,2022-06-23,501481.43,DORMANT,False
A510790,C106919,Savings,BR1027,2023-02-23,115728.64,ACTIVE,False
A510791,C106920,Term Deposit,BR1023,2024-01-22,393218.8,ACTIVE,False
A510792,C106920,Term Deposit,BR1009,2023-11-17,2574391.67,ACTIVE,False
A510793,C106921,Savings,BR1004,2024-05-02,155280.13,ACTIVE,False
A510794,C106921,Current,BR1029,2025-01-24,1081382.43,ACTIVE,False
A510795,C106921,Savings,BR1009,2024-05-19,165120.46,ACTIVE,False
A510796,C106922,Savings,BR1019,2025-09-16,330153.28,ACTIVE,False
A510797,C106922,Savings,BR1022,2025-12-17,125793.25,ACTIVE,False
A510798,C106923,Savings,BR1010,2022-08-24,599199.71,ACTIVE,False
A510799,C106923,Savings,BR1025,2023-05-03,108840.36,ACTIVE,False
A510800,C106924,Current,BR1033,2024-09-23,1650938.15,ACTIVE,False
A510801,C106925,Savings,BR1018,2024-04-26,198690.12,ACTIVE,False
A510802,C106925,Current,BR1019,2024-03-14,1056876.78,ACTIVE,False
A510803,C106926,Current,BR1005,2025-04-07,1548020.49,ACTIVE,False
A510804,C106926,Savings,BR1033,2025-04-26,169302.31,ACTIVE,False
A510805,C106926,Savings,BR1007,2025-12-22,71312.54,CLOSED,False
A510806,C106927,Savings,BR1024,2023-08-09,320849.05,ACTIVE,False
A510807,C106928,Savings,BR1035,2026-01-28,1014210.0,ACTIVE,False
A510808,C106929,Savings,BR1016,2023-09-10,138396.23,DORMANT,False
A510809,C106930,Savings,BR1026,2024-04-01,837197.94,ACTIVE,False
A510810,C106931,Savings,BR1011,2026-04-11,14598.59,ACTIVE,False
A510811,C106931,Term Deposit,BR1026,2025-07-24,627683.22,ACTIVE,False
A510812,C106932,Term Deposit,BR1020,2024-08-01,2211788.45,ACTIVE,False
A510813,C106933,Current,BR1027,2025-07-05,464355.76,ACTIVE,False
A510814,C106934,Savings,BR1023,2022-01-16,79397.59,ACTIVE,False
A510815,C106934,Current,BR1017,2022-08-20,434586.67,ACTIVE,False
A510816,C106934,Savings,BR1017,2022-11-24,219401.19,ACTIVE,False
A510817,C106935,Term Deposit,BR1030,2026-10-09,1656291.53,ACTIVE,False
A510818,C106936,Savings,BR1034,2025-07-20,100621.69,ACTIVE,False
A510819,C106937,Current,BR1013,2023-03-17,506668.16,CLOSED,False
A510820,C106938,Savings,BR1002,2026-10-22,165359.65,ACTIVE,False
A510821,C106938,Savings,BR1024,2026-09-08,116217.41,CLOSED,False
A510822,C106938,Current,BR1010,2025-12-16,32569.05,ACTIVE,False
A510823,C106939,Savings,BR1017,2026-05-10,49409.5,ACTIVE,False
A510824,C106940,Term Deposit,BR1029,2023-11-19,753134.48,ACTIVE,False
A510825,C106941,Savings,BR1036,2023-11-05,188643.31,ACTIVE,False
A510826,C106942,Savings,BR1001,2026-05-11,1466584.61,ACTIVE,False
A510827,C106943,Current,BR1026,2024-05-04,109702.28,ACTIVE,False
A510828,C106943,Savings,BR1028,2024-06-06,91186.3,ACTIVE,False
A510829,C106944,Savings,BR1033,2026-07-13,136956.16,ACTIVE,False
A510830,C106945,Savings,BR1019,2023-12-01,306937.85,ACTIVE,False
A510831,C106946,Savings,BR1024,2025-01-20,452869.44,ACTIVE,False
A510832,C106947,Savings,BR1036,2022-11-18,64099.45,ACTIVE,False
A510833,C106948,Current,BR1033,2025-01-15,336914.05,ACTIVE,False
A510834,C106949,Savings,BR1019,2026-02-28,103324.65,ACTIVE,False
A510835,C106950,Current,BR1024,2025-10-26,2221412.94,ACTIVE,False
A510836,C106951,Savings,BR1027,2023-08-14,346119.67,ACTIVE,False
A510837,C106952,Current,BR1009,2026-04-22,348759.33,ACTIVE,False
A510838,C106952,Savings,BR1009,2026-09-26,247714.72,ACTIVE,False
A510839,C106953,Current,BR1020,2023-11-10,309274.47,ACTIVE,False
A510840,C106954,Current,BR1029,2025-05-23,1057236.56,ACTIVE,False
A510841,C106955,Current,BR1012,2026-02-09,94474.07,ACTIVE,False
A510842,C106956,Current,BR1011,2022-08-11,130562.53,ACTIVE,False
A510843,C106956,Savings,BR1017,2022-02-18,50289.55,ACTIVE,False
A510844,C106957,Savings,BR1006,2025-04-19,885187.5,ACTIVE,False
A510845,C106957,Current,BR1004,2025-02-17,95209.2,ACTIVE,False
A510846,C106957,Savings,BR1013,2025-08-02,100845.94,ACTIVE,False
A510847,C106958,Savings,BR1036,2025-09-19,144851.23,ACTIVE,False
A510848,C106959,Savings,BR1032,2024-05-21,364324.56,ACTIVE,False
A510849,C106959,Savings,BR1033,2023-11-17,25345.48,ACTIVE,False
A510850,C106960,Savings,BR1015,2023-04-27,171674.17,ACTIVE,False
A510851,C106960,Current,BR1034,2023-03-18,208112.66,ACTIVE,False
A510852,C106961,Savings,BR1006,2024-12-14,466524.14,ACTIVE,False
A510853,C106962,Savings,BR1004,2024-03-19,552811.84,ACTIVE,False
A510854,C106963,Savings,BR1007,2023-07-12,82613.49,ACTIVE,False
A510855,C106963,Savings,BR1021,2022-11-16,268197.31,ACTIVE,False
A510856,C106964,Savings,BR1009,2024-09-19,219091.29,ACTIVE,False
A510857,C106964,Current,BR1030,2025-04-06,723757.0,DORMANT,False
A510858,C106965,Current,BR1027,2026-09-18,690760.53,DORMANT,False
A510859,C106966,Savings,BR1026,2023-09-04,235825.88,ACTIVE,False
A510860,C106967,Term Deposit,BR1015,2026-01-20,236770.4,ACTIVE,False
A510861,C106968,Current,BR1020,2022-09-05,1257887.49,ACTIVE,False
A510862,C106968,Current,BR1025,2022-11-20,97748.36,DORMANT,False
A510863,C106969,Savings,BR1017,2022-10-06,64948.25,ACTIVE,False
A510864,C106970,Savings,BR1008,2024-10-05,427647.09,ACTIVE,False
A510865,C106970,Savings,BR1007,2024-10-08,361199.68,ACTIVE,False
A510866,C106970,Term Deposit,BR1029,2025-02-25,1131867.74,DORMANT,False
A510867,C106971,Savings,BR1002,2023-09-16,269539.83,CLOSED,False
A510868,C106972,Savings,BR1036,2024-12-11,33311.7,ACTIVE,False
A510869,C106973,Current,BR1023,2024-05-04,97630.36,ACTIVE,False
A510870,C106973,Current,BR1003,2023-12-25,2120157.26,ACTIVE,False
A510871,C106974,Savings,BR1014,2025-11-09,43496.12,ACTIVE,False
A510872,C106975,Current,BR1034,2023-10-14,278939.05,DORMANT,False
A510873,C106975,Current,BR1035,2023-09-21,304018.4,DORMANT,False
A510874,C106975,Savings,BR1004,2024-01-07,83243.15,ACTIVE,False
A510875,C106976,Savings,BR1031,2023-03-22,19338.41,ACTIVE,False
A510876,C106976,Current,BR1006,2023-02-13,303455.21,ACTIVE,False
A510877,C106976,Savings,BR1011,2023-04-16,248454.04,ACTIVE,False
A510878,C106977,Savings,BR1027,2023-03-15,210689.71,ACTIVE,False
A510879,C106978,Savings,BR1020,2025-08-18,221163.85,ACTIVE,False
A510880,C106979,Savings,BR1018,2024-02-04,1557033.75,ACTIVE,False
A510881,C106980,Savings,BR1006,2024-12-25,280549.3,ACTIVE,False
A510882,C106981,Current,BR1023,2026-02-11,156072.43,ACTIVE,False
A510883,C106982,Savings,BR1004,2023-04-11,497728.91,ACTIVE,False
A510884,C106982,Savings,BR1026,2023-01-14,313388.6,DORMANT,False
A510885,C106982,Term Deposit,BR1028,2023-11-28,568967.45,ACTIVE,False
A510886,C106983,Savings,BR1002,2026-04-11,239496.9,ACTIVE,False
A510887,C106984,Term Deposit,BR1020,2023-10-03,1350861.12,ACTIVE,False
A510888,C106985,Current,BR1012,2025-03-26,1247335.76,ACTIVE,False
A510889,C106986,Current,BR1018,2022-05-02,83825.26,ACTIVE,False
A510890,C106986,Current,BR1035,2022-01-30,165111.84,ACTIVE,False
A510891,C106987,Savings,BR1028,2024-07-27,164988.14,DORMANT,False
A510892,C106988,Current,BR1029,2024-04-26,486508.79,ACTIVE,False
A510893,C106989,Current,BR1012,2024-04-25,1332553.6,ACTIVE,False
A510894,C106990,Savings,BR1036,2025-12-19,225446.11,ACTIVE,False
A510895,C106990,Current,BR1024,2026-04-21,702943.87,CLOSED,False
A510896,C106991,Current,BR1006,2023-07-04,300448.15,ACTIVE,False
A510897,C106992,Term Deposit,BR1029,2025-05-31,1087573.84,ACTIVE,False
A510898,C106993,Current,BR1008,2025-12-03,478391.46,ACTIVE,False
A510899,C106994,Current,BR1033,2023-06-30,953615.0,DORMANT,False
A510900,C106994,Savings,BR1020,2023-09-09,192459.36,ACTIVE,False
A510901,C106995,Current,BR1023,2025-11-07,741757.42,ACTIVE,False
A510902,C106996,Savings,BR1008,2024-02-14,76830.98,ACTIVE,False
A510903,C106996,Current,BR1034,2024-03-11,225071.29,ACTIVE,False
A510904,C106997,Savings,BR1017,2024-05-11,207554.85,DORMANT,False
A510905,C106998,Current,BR1035,2023-03-08,566795.82,ACTIVE,False
A510906,C106999,Savings,BR1029,2023-05-04,741973.31,ACTIVE,False
A510907,C107000,Savings,BR1025,2023-03-26,103245.71,ACTIVE,False
A510908,C107000,Savings,BR1011,2023-02-19,1079470.8,ACTIVE,False
A510909,C107001,Savings,BR1031,2025-09-07,936841.24,ACTIVE,False
A510910,C107002,Current,BR1010,2022-10-19,1311688.2,ACTIVE,False
A510911,C107003,Current,BR1020,2025-03-04,71620.62,ACTIVE,False
A510912,C107004,Current,BR1006,2025-11-06,48832.78,ACTIVE,False
A510913,C107004,Savings,BR1013,2024-11-05,242090.92,ACTIVE,False
A510914,C107005,Savings,BR1004,2025-06-17,352125.26,ACTIVE,False
A510915,C107005,Savings,BR1034,2026-01-26,76862.84,DORMANT,False
A510916,C107006,Current,BR1031,2025-04-12,226385.12,DORMANT,False
A510917,C107007,Current,BR1008,2022-12-28,248631.09,DORMANT,False
A510918,C107008,Current,BR1024,2023-10-25,421127.29,ACTIVE,False
A510919,C107008,Savings,BR1008,2024-01-28,663249.89,ACTIVE,False
A510920,C107009,Savings,BR1008,2026-01-28,245778.2,ACTIVE,False
A510921,C107010,Savings,BR1036,2024-01-22,44895.77,ACTIVE,False
A510922,C107011,Savings,BR1008,2025-05-04,366029.38,ACTIVE,False
A510923,C107012,Savings,BR1012,2025-06-05,214287.01,ACTIVE,False
A510924,C107012,Savings,BR1019,2025-04-25,237835.8,ACTIVE,False
A510925,C107013,Savings,BR1023,2025-07-09,376134.99,ACTIVE,False
A510926,C107014,Savings,BR1012,2023-04-24,166486.61,ACTIVE,False
A510927,C107015,Savings,BR1005,2025-03-02,177454.17,ACTIVE,False
A510928,C107016,Savings,BR1024,2023-01-26,43804.01,ACTIVE,False
A510929,C107017,Current,BR1017,2026-03-19,322928.41,ACTIVE,False
A510930,C107017,Current,BR1023,2025-12-22,1244657.35,ACTIVE,False
A510931,C107018,Savings,BR1030,2023-08-18,75201.01,ACTIVE,False
A510932,C107019,Savings,BR1025,2024-06-06,419388.95,ACTIVE,False
A510933,C107019,Savings,BR1013,2024-04-25,501907.34,ACTIVE,False
A510934,C107020,Current,BR1001,2026-02-22,585888.59,ACTIVE,False
A510935,C107020,Term Deposit,BR1008,2025-07-15,2477285.64,ACTIVE,False
A510936,C107020,Current,BR1027,2025-12-20,709792.45,ACTIVE,False
A510937,C107021,Savings,BR1032,2022-07-29,154446.26,ACTIVE,False
A510938,C107022,Term Deposit,BR1018,2025-05-28,730197.27,ACTIVE,False
A510939,C107022,Savings,BR1033,2025-04-29,773991.15,ACTIVE,False
A510940,C107022,Savings,BR1030,2025-09-19,461592.5,ACTIVE,False
A510941,C107023,Savings,BR1033,2023-07-08,154940.07,ACTIVE,False
A510942,C107023,Term Deposit,BR1034,2023-04-24,2061651.61,ACTIVE,False
A510943,C107024,Current,BR1024,2023-05-07,757542.65,DORMANT,False
A510944,C107025,Current,BR1035,2022-11-24,315714.87,ACTIVE,False
A510945,C107026,Savings,BR1032,2024-07-22,142725.48,ACTIVE,False
A510946,C107027,Current,BR1015,2023-11-10,320729.13,ACTIVE,False
A510947,C107027,Savings,BR1006,2023-09-01,255444.03,ACTIVE,False
